Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Pascoe Vale,155 Landells Rd,3,h,,PI,Barry,13-05-2017,9.9,3044,,,,,,,,,,Northern Metropolitan,7485
Pascoe Vale,5 Sims St,3,h,708000,S,hockingstuart,13-05-2017,9.9,3044,3,1,2,321,94,1950,Moreland,-37.7242,144.9424,Northern Metropolitan,7485
Pascoe Vale,7/26 Snell Gr,2,u,497000,SP,Nelson,13-05-2017,9.9,3044,2,1,1,123,,1970,Moreland,-37.7181,144.9322,Northern Metropolitan,7485
Pascoe Vale,6 Wicklow St,3,h,800000,S,Brad,13-05-2017,9.9,3044,3,1,2,506,,,Moreland,-37.7187,144.9433,Northern Metropolitan,7485
Pascoe Vale,8 Ann St,4,h,1395000,S,Nelson,20-05-2017,9.9,3044,4,3,4,590,,,Moreland,-37.7302,144.9357,Northern Metropolitan,7485
Pascoe Vale,10/43 Arndt Rd,2,u,427500,S,hockingstuart,20-05-2017,9.9,3044,2,1,1,134,75,1988,Moreland,-37.7216,144.9292,Northern Metropolitan,7485
Pascoe Vale,19 Dale Av,5,h,1301000,S,Frank,20-05-2017,9.9,3044,,,,,,,,,,Northern Metropolitan,7485
Pascoe Vale,2 Kirbister St,3,h,,S,Brad,20-05-2017,9.9,3044,3,1,1,687,122,1950,Moreland,-37.7319,144.9473,Northern Metropolitan,7485
Pascoe Vale,5/137 Northumberland Rd,3,t,560000,S,Nelson,20-05-2017,9.9,3044,3,2,1,141,94,2009,Moreland,-37.7177,144.9328,Northern Metropolitan,7485
Pascoe Vale,1/7 Avoca Cr,3,u,620000,S,Brad,22-04-2017,9.9,3044,,,,,,,,,,Northern Metropolitan,7485
Pascoe Vale,24 Bolingbroke St,5,h,1410000,PI,Brad,22-04-2017,9.9,3044,5,3,4,1004,,,Moreland,-37.7321,144.9353,Northern Metropolitan,7485
Pascoe Vale,2A Bolingbroke St,2,t,520000,S,Brad,22-04-2017,9.9,3044,2,1,1,0,82,2011,Moreland,-37.7324,144.9377,Northern Metropolitan,7485
Pascoe Vale,3/307 Cumberland Rd,2,t,652000,S,Eview,22-04-2017,9.9,3044,,,,,,,,,,Northern Metropolitan,7485
Pascoe Vale,12 Irma Gr,3,h,1017500,S,Brad,22-04-2017,9.9,3044,3,1,1,620,,,Moreland,-37.7303,144.9445,Northern Metropolitan,7485
Pascoe Vale,2 John St,2,h,,S,Nelson,22-04-2017,9.9,3044,2,2,2,814,,,Moreland,-37.7343,144.9444,Northern Metropolitan,7485
Pascoe Vale,24 Windsor St,2,h,910000,S,D'Aprano,22-04-2017,9.9,3044,2,1,3,602,,,Moreland,-37.724,144.9447,Northern Metropolitan,7485
Pascoe Vale,2/20 Bristol Rd,3,t,600000,PI,Ray,29-04-2017,9.9,3044,,,,,,,,,,Northern Metropolitan,7485
Pascoe Vale,4/103 Cumberland Rd,2,t,600000,SP,Nelson,29-04-2017,9.9,3044,,,,,,,,,,Northern Metropolitan,7485
Pascoe Vale,2/307 Cumberland Rd,3,t,690000,S,Eview,29-04-2017,9.9,3044,,,,,,,,,,Northern Metropolitan,7485
Pascoe Vale,16 Hayes Pde,5,h,958000,S,Nelson,29-04-2017,9.9,3044,5,2,2,706,166,1950,Moreland,-37.7328,144.9281,Northern Metropolitan,7485
Pascoe Vale,20 Snell Gr,3,h,770000,PI,Brad,29-04-2017,9.9,3044,3,1,1,603,,,Moreland,-37.7186,144.9318,Northern Metropolitan,7485
Port Melbourne,281 Esplanade East,3,h,1400000,S,Marshall,06-05-2017,3.8,3207,3,3,0,92,105,1910,Port Phillip,-37.8368,144.9463,Southern Metropolitan,8648
Port Melbourne,7/12 Barlow St,2,h,,S,Marshall,08-04-2017,3.8,3207,2,1,0,140,86,1998,Port Phillip,-37.839,144.9407,Southern Metropolitan,8648
Port Melbourne,32 Derham St,3,h,,SN,Chisholm,08-04-2017,3.8,3207,3,2,1,203,131,1890,Port Phillip,-37.8331,144.9397,Southern Metropolitan,8648
Port Melbourne,317/99 Dow St,2,u,520000,VB,Buxton,08-04-2017,3.8,3207,2,1,1,2166,54,2012,Port Phillip,-37.8415,144.9412,Southern Metropolitan,8648
Port Melbourne,138 Farrell St,3,h,,S,Marshall,08-04-2017,3.8,3207,3,2,1,162,,,Port Phillip,-37.8339,144.9389,Southern Metropolitan,8648
Port Melbourne,18/8 Graham St,3,u,,SN,Biggin,08-04-2017,3.8,3207,3,2,2,0,138,2001,Port Phillip,-37.8424,144.9449,Southern Metropolitan,8648
Port Melbourne,342 Howe Pde,2,h,1332000,S,Greg,08-04-2017,3.8,3207,2,1,2,288,,,Port Phillip,-37.8366,144.923,Southern Metropolitan,8648
Port Melbourne,301/115 Nott St,2,h,801000,S,Greg,08-04-2017,3.8,3207,2,2,1,0,90,2012,Port Phillip,-37.84,144.939,Southern Metropolitan,8648
Port Melbourne,201/54 Nott St,2,u,,SP,Cayzer,08-04-2017,3.8,3207,2,1,1,0,67,2004,Port Phillip,-37.8407,144.9389,Southern Metropolitan,8648
Port Melbourne,133 Station St,3,h,,S,Marshall,08-04-2017,3.8,3207,3,2,0,185,187,1890,Port Phillip,-37.8347,144.9425,Southern Metropolitan,8648
Port Melbourne,203 Station St,3,h,2400000,S,Greg,08-04-2017,3.8,3207,3,2,2,368,226,1880,Port Phillip,-37.8323,144.9463,Southern Metropolitan,8648
Port Melbourne,178 Albert St,3,h,,SP,Greg,13-05-2017,3.8,3207,3,1,0,169,116,1890,Port Phillip,-37.8346,144.9375,Southern Metropolitan,8648
Port Melbourne,30 Clark St,2,h,,SN,Chisholm,13-05-2017,3.8,3207,2,1,0,165,,,Port Phillip,-37.8364,144.9329,Southern Metropolitan,8648
Port Melbourne,49 Edwards Av,4,h,1995000,S,Frank,13-05-2017,3.8,3207,,,,,,,,,,Southern Metropolitan,8648
Port Melbourne,7/103 Liardet St,1,u,,PI,Buxton,13-05-2017,3.8,3207,1,1,1,630,41,1970,Port Phillip,-37.8396,144.9436,Southern Metropolitan,8648
Port Melbourne,204/52 Nott St,2,u,575000,S,Biggin,13-05-2017,3.8,3207,2,1,1,7159,61,2008,Port Phillip,-37.841,144.9386,Southern Metropolitan,8648
Port Melbourne,602/142 Rouse St,2,h,1000000,S,Cayzer,13-05-2017,3.8,3207,,,,,,,,,,Southern Metropolitan,8648
Port Melbourne,149 Albert St,3,h,,SP,Marshall,20-05-2017,3.8,3207,3,1,0,268,104,1900,Port Phillip,-37.8348,144.9366,Southern Metropolitan,8648
Port Melbourne,6 Beacon Vs,4,t,,PI,Marshall,20-05-2017,3.8,3207,,,,,,,,,,Southern Metropolitan,8648
Port Melbourne,129 Esplanade Pl,3,h,1700000,VB,hockingstuart,20-05-2017,3.8,3207,,,,,,,,,,Southern Metropolitan,8648
Port Melbourne,218 Esplanade Pl,3,h,,S,Marshall,20-05-2017,3.8,3207,,,,,,,,,,Southern Metropolitan,8648
Port Melbourne,220 Esplanade Pl,3,h,,SP,Marshall,20-05-2017,3.8,3207,,,,,,,,,,Southern Metropolitan,8648
Port Melbourne,389 Graham St,3,h,,S,Marshall,20-05-2017,3.8,3207,3,2,1,133,155,2005,Port Phillip,-37.836,144.9348,Southern Metropolitan,8648
Port Melbourne,2 Lagoon La,3,h,,S,Marshall,20-05-2017,3.8,3207,,,,,,,,,,Southern Metropolitan,8648
Port Melbourne,102/159 Beach St,2,u,950000,S,hockingstuart,22-04-2017,3.8,3207,2,2,1,98,,2005,Port Phillip,-37.8392,144.9257,Southern Metropolitan,8648
Port Melbourne,205/88 Dow St,2,u,730000,SP,Buxton,22-04-2017,3.8,3207,2,1,1,0,,,Port Phillip,-37.842,144.9413,Southern Metropolitan,8648
Port Melbourne,108/40 Beach St,2,u,1110000,S,RT,29-04-2017,3.8,3207,2,2,1,0,,,Port Phillip,-37.8427,144.9378,Southern Metropolitan,8648
Port Melbourne,9/23 Beaconsfield Pde,2,u,2250000,S,Greg,29-04-2017,3.8,3207,2,2,2,0,,,Port Phillip,-37.8444,144.9421,Southern Metropolitan,8648
Port Melbourne,130 Clark St,4,h,2700000,S,Marshall,29-04-2017,3.8,3207,4,3,2,317,156,1900,Port Phillip,-37.8346,144.9358,Southern Metropolitan,8648
Port Melbourne,205 Clark St,4,h,1375000,S,hockingstuart,29-04-2017,3.8,3207,4,1,1,190,,,Port Phillip,-37.833,144.9377,Southern Metropolitan,8648
Port Melbourne,13 Edwards Av,4,h,1805000,PI,Marshall,29-04-2017,3.8,3207,,,,,,,,,,Southern Metropolitan,8648
Port Melbourne,149A Graham St,2,h,,S,Marshall,29-04-2017,3.8,3207,,,,,,,,,,Southern Metropolitan,8648
Port Melbourne,205/15 Pickles St,2,u,600000,VB,hockingstuart,29-04-2017,3.8,3207,2,1,1,0,61,2005,Port Phillip,-37.8443,144.9442,Southern Metropolitan,8648
Port Melbourne,55/4 Seisman Pl,2,u,1030000,S,Buxton,29-04-2017,3.8,3207,2,2,2,21715,99,2005,Port Phillip,-37.8424,144.9449,Southern Metropolitan,8648
Prahran,16 Lalbert Cr,3,h,,VB,RT,06-05-2017,4.5,3181,,,,,,,,,,Southern Metropolitan,7717
Prahran,47 Wrights Tce,3,h,1251000,PI,Jellis,06-05-2017,4.5,3181,3,1,0,195,,,Stonnington,-37.851,145.0055,Southern Metropolitan,7717
Prahran,70A Chatsworth Rd,3,h,,SP,Abercromby's,08-04-2017,4.5,3181,3,1,0,293,155,1930,Stonnington,-37.8503,145.0071,Southern Metropolitan,7717
Prahran,111 Chomley St,2,h,1305000,SP,Gary,08-04-2017,4.5,3181,2,1,1,210,,,Stonnington,-37.8551,145.0058,Southern Metropolitan,7717
Prahran,911/15 Clifton St,2,u,,SN,Harcourts,08-04-2017,4.5,3181,2,2,2,0,62,2013,Stonnington,-37.8519,144.9948,Southern Metropolitan,7717
Prahran,1 Closeburn Av,3,h,2250000,PI,Noel,08-04-2017,4.5,3181,,,,,,,,,,Southern Metropolitan,7717
Prahran,208/11 Hillingdon Pl,1,u,550000,S,Biggin,08-04-2017,4.5,3181,1,1,1,0,,1900,Stonnington,-37.8516,144.9943,Southern Metropolitan,7717
Prahran,104/22 Chatham St,2,u,,PI,Williams,13-05-2017,4.5,3181,,,,,,,,,,Southern Metropolitan,7717
Prahran,4/235 Dandenong Rd,2,u,805000,S,Jellis,13-05-2017,4.5,3181,,,,,,,,,,Southern Metropolitan,7717
Prahran,19/43 Grandview Gr,1,u,,S,hockingstuart,13-05-2017,4.5,3181,1,1,1,1786,,,Stonnington,-37.8499,145.008,Southern Metropolitan,7717
Prahran,8 Green St,2,h,1615000,S,Jellis,13-05-2017,4.5,3181,,,,,,,,,,Southern Metropolitan,7717
Prahran,303/10 Hillingdon Pl,2,u,645000,S,Gary,13-05-2017,4.5,3181,2,1,1,2842,84,1920,Stonnington,-37.8513,144.9943,Southern Metropolitan,7717
Prahran,11 Pridham St,2,h,,SP,hockingstuart,13-05-2017,4.5,3181,2,1,0,131,,,Stonnington,-37.8514,145.0036,Southern Metropolitan,7717
Prahran,7/72 Williams Rd,2,u,550000,SP,Thomson,13-05-2017,4.5,3181,2,1,1,72,69,1976,Stonnington,-37.8542,145.0024,Southern Metropolitan,7717
Prahran,12/28 Wynnstay Rd,1,u,410000,PI,Thomson,13-05-2017,4.5,3181,1,1,1,0,,,Stonnington,-37.8529,145.0103,Southern Metropolitan,7717
Prahran,55 Chomley St,3,h,,SP,hockingstuart,20-05-2017,4.5,3181,3,1,0,210,133,1910,Stonnington,-37.8571,145.0054,Southern Metropolitan,7717
Prahran,101/323 Dandenong Rd,2,u,690000,S,McGrath,20-05-2017,4.5,3181,2,2,2,1146,,,Stonnington,-37.8597,145.0093,Southern Metropolitan,7717
Prahran,4/605 High St,2,u,630000,S,hockingstuart,20-05-2017,4.5,3181,2,1,1,0,59,1970,Stonnington,-37.8538,145.0088,Southern Metropolitan,7717
Prahran,18/61 High St,2,u,685000,S,hockingstuart,20-05-2017,4.5,3181,2,1,1,8220,87,1965,Stonnington,-37.8508,144.9874,Southern Metropolitan,7717
Prahran,8 MacKay St,2,h,,S,Jellis,20-05-2017,4.5,3181,2,1,0,184,85,1910,Stonnington,-37.8499,145.0005,Southern Metropolitan,7717
Prahran,4/38 Porter St,2,u,570000,S,Gary,20-05-2017,4.5,3181,2,1,1,479,,,Stonnington,-37.8489,144.9903,Southern Metropolitan,7717
Prahran,50 Wrights Tce,4,h,,SN,Abercromby's,20-05-2017,4.5,3181,4,2,0,286,,,Stonnington,-37.8513,145.0054,Southern Metropolitan,7717
Prahran,44 Spring St,1,h,860000,PI,hockingstuart,22-04-2017,4.5,3181,1,1,0,108,54,1905,Stonnington,-37.8508,145.0051,Southern Metropolitan,7717
Prahran,113 Albert St,2,h,1388000,S,Marshall,29-04-2017,4.5,3181,,,,,,,,,,Southern Metropolitan,7717
Prahran,277 Dandenong Rd,3,h,880000,PI,Buxton,29-04-2017,4.5,3181,3,1,0,249,,,Stonnington,-37.859,145.0038,Southern Metropolitan,7717
Prahran,205/201 High St,2,u,475000,VB,hockingstuart,29-04-2017,4.5,3181,2,1,1,0,,,Stonnington,-37.8519,144.9948,Southern Metropolitan,7717
Prahran,26/670 Malvern Rd,2,u,888000,S,Jellis,29-04-2017,4.5,3181,2,1,1,0,,,Stonnington,-37.849,145.0088,Southern Metropolitan,7717
Prahran,41 Westbourne St,3,h,,SN,hockingstuart,29-04-2017,4.5,3181,3,2,2,192,,,Stonnington,-37.8489,145.0051,Southern Metropolitan,7717
Preston,7/4 Austral Av,2,t,792000,S,Nelson,06-05-2017,8.8,3072,,,,,,,,,,Northern Metropolitan,14577
Preston,2/25 Inverloch St,2,h,605000,S,Barry,06-05-2017,8.8,3072,,,,,,,,,,Northern Metropolitan,14577
Preston,502/49 Plenty Rd,2,u,413000,SP,Raine,06-05-2017,8.8,3072,2,1,1,0,,2009,Darebin,-37.7499,145.0031,Northern Metropolitan,14577
Preston,14 West St,3,h,1190000,S,Barry,06-05-2017,8.8,3072,3,2,2,572,118,1935,Darebin,-37.736,145.0033,Northern Metropolitan,14577
Preston,2 Bruce St,2,h,2000000,PI,McGrath,08-04-2017,8.8,3072,2,1,2,465,,,Darebin,-37.7424,145.0026,Northern Metropolitan,14577
Preston,4 Devon St,3,h,1045000,S,Nelson,08-04-2017,8.8,3072,3,1,2,513,,,Darebin,-37.7505,144.991,Northern Metropolitan,14577
Preston,7 Leicester St,3,h,1121000,S,Barry,08-04-2017,8.8,3072,3,2,3,604,123,1925,Darebin,-37.7438,144.9971,Northern Metropolitan,14577
Preston,60 Miller St,3,h,,SP,Nelson,08-04-2017,8.8,3072,3,1,2,0,,,Darebin,-37.7512,144.9917,Northern Metropolitan,14577
Preston,2/15 Percival St,3,u,715000,S,hockingstuart,08-04-2017,8.8,3072,3,1,1,210,,1996,Darebin,-37.7317,145.0083,Northern Metropolitan,14577
Preston,11 Tasman St,2,h,,SN,Nicholson,08-04-2017,8.8,3072,2,1,3,650,115,1920,Darebin,-37.7422,144.9856,Northern Metropolitan,14577
Preston,263 Tyler St,4,h,1200000,S,RW,08-04-2017,8.8,3072,4,3,2,466,,,Darebin,-37.731,145.0115,Northern Metropolitan,14577
Preston,321 Tyler St,2,h,,SN,Barry,08-04-2017,8.8,3072,2,1,2,302,,,Darebin,-37.7303,145.0062,Northern Metropolitan,14577
Preston,53 William St,3,h,917500,S,Nelson,08-04-2017,8.8,3072,3,2,2,472,123,1965,Darebin,-37.7336,145.0022,Northern Metropolitan,14577
Preston,9 Willow St,4,h,,S,Jellis,08-04-2017,8.8,3072,4,2,2,604,256,1940,Darebin,-37.7457,144.9825,Northern Metropolitan,14577
Preston,125 Albert St,4,h,770000,S,Love,13-05-2017,8.8,3072,4,1,1,494,,,Darebin,-37.7386,145.0234,Northern Metropolitan,14577
Preston,31 Benambra St,3,h,800000,PI,hockingstuart,13-05-2017,8.8,3072,3,2,2,319,124,1940,Darebin,-37.7334,144.9873,Northern Metropolitan,14577
Preston,3 Carthew Gr,4,h,1075000,S,Nelson,13-05-2017,8.8,3072,4,1,2,521,146,1935,Darebin,-37.7506,144.99,Northern Metropolitan,14577
Preston,3 Evelyn St,3,h,1015000,S,Ray,13-05-2017,8.8,3072,3,2,1,511,,,Darebin,-37.7377,144.9911,Northern Metropolitan,14577
Preston,1/26 McNamara St,2,h,825000,SP,Ray,13-05-2017,8.8,3072,,,,,,,,,,Northern Metropolitan,14577
Preston,1/492 Murray Rd,2,u,532500,SP,hockingstuart,13-05-2017,8.8,3072,,,,,,,,,,Northern Metropolitan,14577
Preston,110 Raglan St,3,t,880000,S,Nelson,13-05-2017,8.8,3072,3,2,2,242,103.6,,Darebin,-37.7506,145.0185,Northern Metropolitan,14577
Preston,118 Wood St,3,h,1020000,PI,hockingstuart,13-05-2017,8.8,3072,3,2,2,670,140,,Darebin,-37.7353,145.0232,Northern Metropolitan,14577
Preston,22 Austral Av,3,h,1120000,SP,McGrath,20-05-2017,8.8,3072,,,,,,,,,,Northern Metropolitan,14577
Preston,33 Grandview Rd,3,h,1000000,VB,Nelson,20-05-2017,8.8,3072,3,1,3,624,145,1950,Darebin,-37.7373,144.9864,Northern Metropolitan,14577
Preston,86 Malpas St,3,h,1010000,SP,McGrath,20-05-2017,8.8,3072,3,0,0,533,,,Darebin,-37.7336,145.0168,Northern Metropolitan,14577
Preston,12A Milton Cr,3,h,860000,S,Nelson,20-05-2017,8.8,3072,,,,,,,,,,Northern Metropolitan,14577
Preston,21 Robeson St,4,h,1110000,S,Nelson,20-05-2017,8.8,3072,4,1,2,556,,1935,Darebin,-37.7489,144.9861,Northern Metropolitan,14577
Preston,47 Youngman St,2,h,800000,VB,Nelson,20-05-2017,8.8,3072,2,1,1,405,,,Darebin,-37.7356,145.0087,Northern Metropolitan,14577
Preston,20 Ambon St,3,h,910000,S,hockingstuart,22-04-2017,8.8,3072,3,1,1,674,90,1955,Darebin,-37.7341,145.0275,Northern Metropolitan,14577
Preston,12 Belgrove St,3,h,1215000,S,hockingstuart,22-04-2017,8.8,3072,3,1,1,690,,,Darebin,-37.7452,145.0192,Northern Metropolitan,14577
Preston,2 Bruce St,2,h,2300000,SP,McGrath,22-04-2017,8.8,3072,2,1,2,465,,,Darebin,-37.7424,145.0026,Northern Metropolitan,14577
Preston,60 Carlisle St,2,h,1108000,SP,McGrath,22-04-2017,8.8,3072,2,1,0,258,,1940,Darebin,-37.7521,145.0071,Northern Metropolitan,14577
Preston,2/853 High St,2,t,610000,S,Holland,22-04-2017,8.8,3072,,,,,,,,,,Northern Metropolitan,14577
Preston,11 Murphy St,3,h,801000,S,Nelson,22-04-2017,8.8,3072,3,1,2,620,,,Darebin,-37.7305,144.9856,Northern Metropolitan,14577
Preston,83A Tyler St,3,t,655000,PI,Ray,22-04-2017,8.8,3072,,,,,,,,,,Northern Metropolitan,14577
Preston,227 Wood St,3,h,1010000,S,Nelson,22-04-2017,8.8,3072,3,1,2,486,,,Darebin,-37.7341,145.0096,Northern Metropolitan,14577
Preston,6 Adams St,3,h,690000,S,RW,29-04-2017,8.8,3072,3,1,2,581,90,1960,Darebin,-37.7536,145.0191,Northern Metropolitan,14577
Preston,3/26 Belgrove St,2,h,620000,S,hockingstuart,29-04-2017,8.8,3072,,,,,,,,,,Northern Metropolitan,14577
Preston,460 Bell St,2,h,630000,PI,Barry,29-04-2017,8.8,3072,2,1,1,319,,1955,Darebin,-37.7442,144.9958,Northern Metropolitan,14577
Preston,39 Malpas St,3,h,1100000,S,Nelson,29-04-2017,8.8,3072,3,2,4,637,124,1950,Darebin,-37.7344,145.0208,Northern Metropolitan,14577
Preston,72 McNamara St,3,h,1055000,S,Nelson,29-04-2017,8.8,3072,3,1,2,575,,,Darebin,-37.7288,144.9849,Northern Metropolitan,14577
Preston,1/584 Murray Rd,2,u,560000,S,Nelson,29-04-2017,8.8,3072,2,1,2,196,,,Darebin,-37.7362,144.9885,Northern Metropolitan,14577
Preston,3/152 Tyler St,1,u,385000,SP,Brad,29-04-2017,8.8,3072,1,1,1,896,65,2011,Darebin,-37.7316,145.0201,Northern Metropolitan,14577
Preston,1/26 Tyler St,2,u,,S,Love,29-04-2017,8.8,3072,2,1,1,191,191,1995,Darebin,-37.7333,145.0356,Northern Metropolitan,14577
Princes Hill,288 Richardson St,3,h,1550000,S,Woodards,06-05-2017,3.7,3054,,,,,,,,,,Northern Metropolitan,1008
Reservoir,10 Armstrong St,2,h,,SP,Ray,06-05-2017,11.2,3073,2,1,2,548,74,1950,Darebin,-37.7237,144.9989,Northern Metropolitan,21650
Reservoir,2 Fordham Rd,4,h,741000,S,Ray,06-05-2017,11.2,3073,4,1,2,659,,,Darebin,-37.7148,145.019,Northern Metropolitan,21650
Reservoir,6 Greenock St,3,h,725000,S,Barry,06-05-2017,11.2,3073,3,1,1,547,,,Darebin,-37.7039,145.0226,Northern Metropolitan,21650
Reservoir,2/144 Hickford St,3,u,615000,S,Barry,06-05-2017,11.2,3073,3,1,2,320,,,Darebin,-37.7018,145.0134,Northern Metropolitan,21650
Reservoir,3/963 High St,2,u,406000,S,Barry,06-05-2017,11.2,3073,2,1,1,0,,,Darebin,-37.7093,145.0083,Northern Metropolitan,21650
Reservoir,92 Lawley St,3,h,825000,PI,Holland,06-05-2017,11.2,3073,,,,,,,,,,Northern Metropolitan,21650
Reservoir,29 Southernhay St,3,h,1010000,S,Barry,06-05-2017,11.2,3073,3,1,2,649,,,Darebin,-37.7258,145.0113,Northern Metropolitan,21650
Reservoir,17 Whitby St,2,u,,SP,Ray,06-05-2017,11.2,3073,2,1,1,248,,2006,Darebin,-37.7095,145.0032,Northern Metropolitan,21650
Reservoir,83 Whitelaw St,2,h,852000,S,Love,06-05-2017,11.2,3073,2,1,2,705,,,Darebin,-37.712,145.0205,Northern Metropolitan,21650
Reservoir,18 Zinnia St,3,h,595000,SP,Barry,06-05-2017,11.2,3073,3,1,1,490,116,1970,Darebin,-37.7152,144.9817,Northern Metropolitan,21650
Reservoir,4/27 Allenby Av,2,u,511000,S,Love,08-04-2017,11.2,3073,,,,,,,,,,Northern Metropolitan,21650
Reservoir,1m Bonview St,3,t,663500,S,Nelson,08-04-2017,11.2,3073,,,,,,,,,,Northern Metropolitan,21650
Reservoir,5 Carson St,3,h,665000,S,Love,08-04-2017,11.2,3073,3,1,2,874,,,Darebin,-37.6982,145.0043,Northern Metropolitan,21650
Reservoir,1/4 Kenilworth St,3,u,631000,S,Barry,08-04-2017,11.2,3073,3,1,1,267,,,Darebin,-37.714,145.007,Northern Metropolitan,21650
Reservoir,1/9 Loddon Av,3,t,668000,S,Ray,08-04-2017,11.2,3073,,,,,,,,,,Northern Metropolitan,21650
Reservoir,11 Mais St,4,h,905000,S,hockingstuart,08-04-2017,11.2,3073,4,2,2,696,142,1965,Darebin,-37.7074,145.0276,Northern Metropolitan,21650
Reservoir,33 McMahon Rd,5,h,845000,S,RW,08-04-2017,11.2,3073,5,2,2,676,100,1960,Darebin,-37.7114,145.021,Northern Metropolitan,21650
Reservoir,3/138 Rathcown Rd,3,t,815000,S,Barry,08-04-2017,11.2,3073,3,2,2,213,1,2012,Darebin,-37.7085,145.018,Northern Metropolitan,21650
Reservoir,19 Tovey St,4,h,770000,S,Ray,08-04-2017,11.2,3073,4,3,3,697,213,1970,Darebin,-37.701,144.9993,Northern Metropolitan,21650
Reservoir,37 Vale St,2,h,935000,S,Love,08-04-2017,11.2,3073,2,1,1,537,,,Darebin,-37.7269,144.988,Northern Metropolitan,21650
Reservoir,22 Wilson Bvd,3,h,610000,S,Barry,08-04-2017,11.2,3073,3,1,2,435,102,1960,Darebin,-37.7054,144.9945,Northern Metropolitan,21650
Reservoir,8 Allenby Av,2,h,980000,S,Stockdale,13-05-2017,11.2,3073,,,,,,,,,,Northern Metropolitan,21650
Reservoir,96b Cheddar Rd,4,h,678500,S,hockingstuart,13-05-2017,11.2,3073,0,1,2,606,,,Darebin,-37.6987,145.0203,Northern Metropolitan,21650
Reservoir,1 Delaware St,2,h,861500,S,Nelson,13-05-2017,11.2,3073,2,1,1,419,100,1940,Darebin,-37.721,145.016,Northern Metropolitan,21650
Reservoir,21 Henty St,3,h,801000,SP,Love,13-05-2017,11.2,3073,3,1,1,551,115,1950,Darebin,-37.7194,145.0015,Northern Metropolitan,21650
Reservoir,72 Henty St,4,h,1150000,S,Barry,13-05-2017,11.2,3073,4,1,2,928,,,Darebin,-37.7179,144.9908,Northern Metropolitan,21650
Reservoir,3 Horton St,3,h,760000,PI,Barry,13-05-2017,11.2,3073,3,2,2,567,,,Darebin,-37.7236,144.9876,Northern Metropolitan,21650
Reservoir,2/6 Merrilands Rd,2,u,490000,S,Ray,13-05-2017,11.2,3073,2,1,1,143,85,2009,Darebin,-37.6955,145.0097,Northern Metropolitan,21650
Reservoir,1/74 Miranda Rd,3,h,605000,S,Love,13-05-2017,11.2,3073,3,1,2,371,112,1950,Darebin,-37.7068,145.0193,Northern Metropolitan,21650
Reservoir,4 Moore Cr,3,h,810000,S,Love,13-05-2017,11.2,3073,,,,,,,,,,Northern Metropolitan,21650
Reservoir,1/209 Purinuan Rd,2,t,652000,S,Nelson,13-05-2017,11.2,3073,2,2,2,254,93,2007,Darebin,-37.7071,145.0108,Northern Metropolitan,21650
Reservoir,63 Chauvel St,3,h,,SP,C21,20-05-2017,11.2,3073,3,2,2,889,,,Darebin,-37.7033,145.0024,Northern Metropolitan,21650
Reservoir,2/96 Darebin Bvd,2,t,515000,SP,RW,20-05-2017,11.2,3073,,,,,,,,,,Northern Metropolitan,21650
Reservoir,1/80 Delaware St,2,t,615000,S,Ray,20-05-2017,11.2,3073,2,1,1,202,,,Darebin,-37.7199,145.0091,Northern Metropolitan,21650
Reservoir,3/80 Delaware St,1,u,407000,S,Ray,20-05-2017,11.2,3073,1,1,1,108,,,Darebin,-37.7196,145.0092,Northern Metropolitan,21650
Reservoir,2/15 MacArtney St,1,h,315000,PI,Ray,20-05-2017,11.2,3073,,,,,,,,,,Northern Metropolitan,21650
Reservoir,39 Manoel Av,5,h,871000,S,Stockdale,20-05-2017,11.2,3073,,,,,,,,,,Northern Metropolitan,21650
Reservoir,44 Mendip Rd,4,h,930000,S,Barry,20-05-2017,11.2,3073,4,1,3,635,,,Darebin,-37.7205,145.0165,Northern Metropolitan,21650
Reservoir,1/28 North Rd,3,t,741000,S,Barry,20-05-2017,11.2,3073,3,2,2,257,120,,Darebin,-37.7218,145.0231,Northern Metropolitan,21650
Reservoir,2/87 Purinuan Rd,2,h,375000,PI,Nelson,20-05-2017,11.2,3073,2,1,1,101,67,1980,Darebin,-37.7091,145.0259,Northern Metropolitan,21650
Reservoir,6 Sedge Ct,4,h,1005000,S,Nelson,20-05-2017,11.2,3073,4,2,5,768,,,Darebin,-37.6947,144.9851,Northern Metropolitan,21650
Reservoir,24 Wimmera Av,2,h,748500,S,hockingstuart,20-05-2017,11.2,3073,,,,,,,,,,Northern Metropolitan,21650
Reservoir,32 Ayr St,4,h,800000,SP,RW,22-04-2017,11.2,3073,4,1,4,605,,,Darebin,-37.7051,145.0331,Northern Metropolitan,21650
Reservoir,1/6 Corvey Rd,3,u,640000,S,Harcourts,22-04-2017,11.2,3073,,,,,,,,,,Northern Metropolitan,21650
Reservoir,2/8 Cuthbert Rd,3,t,730000,S,RW,22-04-2017,11.2,3073,,,,,,,,,,Northern Metropolitan,21650
Reservoir,42 Elinda Pl,2,u,395000,S,Stockdale,22-04-2017,11.2,3073,2,1,1,166,,1990,Darebin,-37.6986,145.024,Northern Metropolitan,21650
