"Ord_id","Prod_id","Ship_id","Cust_id","Sales","Discount","Order_Quantity","Profit","Shipping_Cost","Product_Base_Margin"
"Ord_2420","Prod_5","SHP_3320","Cust_934",1091.47,0.04,11,160.48,39.61,0.67
"Ord_2425","Prod_6","SHP_3330","Cust_934",45.18,0.1,11,-10.77,2.97,0.35
"Ord_2356","Prod_4","SHP_3236","Cust_934",959.089,0.06,17,124.99,2.5,0.55
"Ord_2341","Prod_3","SHP_3212","Cust_934",136.67,0.07,34,-117.92,5.44,0.36
"Ord_2376","Prod_6","SHP_3264","Cust_934",113.25,0.03,16,-43.43,6.65,0.36
"Ord_2425","Prod_2","SHP_3328","Cust_934",1420.89,0.06,37,389.67,4.5,0.56
"Ord_2400","Prod_12","SHP_3292","Cust_934",76.06,0.02,24,30.03,0.49,0.37
"Ord_2426","Prod_6","SHP_3331","Cust_934",65.67,0.02,9,-35.2,7.37,0.37
"Ord_3048","Prod_5","SHP_4234","Cust_1138",688.02,0.06,30,154.99,7.58,0.51
"Ord_3058","Prod_8","SHP_4247","Cust_1138",898.9,0.03,27,325.88,1.99,0.42
"Ord_3037","Prod_5","SHP_4215","Cust_1138",43.56,0.01,4,21.21,4.93,0.57
"Ord_3048","Prod_3","SHP_4233","Cust_1138",1520.26,0.04,37,640.84,2.99,0.36
"Ord_3074","Prod_3","SHP_4268","Cust_1138",43.29,0.07,7,-39.12,7.57,0.36
"Ord_2058","Prod_3","SHP_2814","Cust_775",772.67,0,36,286.87,2.99,0.37
"Ord_4375","Prod_11","SHP_6097","Cust_1464",17248.09,0.08,44,2048.63,42.52,0.71
"Ord_4339","Prod_8","SHP_6047","Cust_1464",227.66,0.04,21,-100.16,6.5,0.64
"Ord_4609","Prod_8","SHP_6410","Cust_1464",43.49,0.06,5,-21.44,1.99,0.52
"Ord_4609","Prod_1","SHP_6411","Cust_1464",2854.76,0.06,27,61.13,8.64,0.78
"Ord_4339","Prod_16","SHP_6048","Cust_1464",84.33,0.04,39,-64.29,2.56,0.55
"Ord_3980","Prod_12","SHP_5533","Cust_1360",50.8,0.09,14,16.79,0.5,0.38
"Ord_3986","Prod_2","SHP_5542","Cust_1360",663.24,0.01,30,76.33,6.32,0.58
"Ord_3972","Prod_2","SHP_5521","Cust_1360",324.28,0.07,23,20.43,3.5,0.58
"Ord_3986","Prod_12","SHP_5544","Cust_1360",174.3,0.08,14,75.58,0.5,0.38
"Ord_3942","Prod_4","SHP_5479","Cust_1360",3931.318,0.06,42,1025.45,4.23,0.56
"Ord_3986","Prod_3","SHP_5543","Cust_1360",238.08,0.07,35,31.65,2.99,0.35
"Ord_3979","Prod_13","SHP_5531","Cust_1360",187.18,0.09,31,28.91,1.67,0.51
"Ord_3980","Prod_1","SHP_5534","Cust_1360",750.89,0.07,37,-1176.28,35,0.84
"Ord_3955","Prod_3","SHP_5497","Cust_1360",862.64,0.08,20,320.81,2.99,0.39
"Ord_3979","Prod_11","SHP_5532","Cust_1360",1331.224,0.04,14,-401.42,69,0.63
"Ord_3984","Prod_15","SHP_5540","Cust_1360",12908.4,0.03,35,4084.86,59,0.55
"Ord_3981","Prod_13","SHP_5535","Cust_1360",67.73,0.1,17,2.44,0.94,0.56
"Ord_3964","Prod_6","SHP_5509","Cust_1360",71.24,0.03,10,2.78,3.1,0.36
"Ord_3979","Prod_13","SHP_5532","Cust_1360",104.21,0.04,36,15.19,0.7,0.56
"Ord_3941","Prod_5","SHP_5477","Cust_1360",1559.86,0.06,40,672.37,3.04,0.53
"Ord_3999","Prod_1","SHP_5564","Cust_1360",632.05,0.09,20,-626.61,35,0.81
"Ord_3941","Prod_8","SHP_5476","Cust_1360",3830.14,0.1,14,202.25,7.18,0.48
"Ord_3942","Prod_6","SHP_5478","Cust_1360",74.87,0.02,10,-43.97,8.19,0.37
"Ord_543","Prod_4","SHP_737","Cust_199",531.063,0.03,29,24.56,4.81,0.58
"Ord_537","Prod_9","SHP_728","Cust_199",104.82,0.02,23,6.84,2.5,0.39
"Ord_543","Prod_5","SHP_737","Cust_199",152.84,0.05,10,38.02,7.4,0.48
"Ord_574","Prod_13","SHP_780","Cust_199",44.1,0.04,16,-6.22,1.3,0.59
"Ord_559","Prod_4","SHP_759","Cust_199",4726.595,0.05,31,1176.48,4.99,0.59
"Ord_579","Prod_5","SHP_787","Cust_199",1610.42,0,49,813.35,3.92,0.44
"Ord_559","Prod_6","SHP_758","Cust_199",170.81,0.1,43,-133.68,5.17,0.4
"Ord_579","Prod_5","SHP_786","Cust_199",2475.08,0,17,958.8,24.49,0.59
"Ord_556","Prod_16","SHP_755","Cust_199",154.45,0.09,14,-2.31,3.37,0.57
"Ord_560","Prod_17","SHP_760","Cust_199",3780.16,0.1,46,1265.82,14,0.36
"Ord_560","Prod_4","SHP_761","Cust_199",1784.048,0.05,31,394.45,3.99,0.59
"Ord_1101","Prod_11","SHP_1521","Cust_424",17884.53,0.04,45,2357.86,42.52,0.71
"Ord_1098","Prod_6","SHP_1515","Cust_424",74.02,0.07,11,-28.45,5.74,0.37
"Ord_1101","Prod_13","SHP_1520","Cust_424",128.86,0,21,24.53,1.2,0.55
"Ord_1101","Prod_17","SHP_1519","Cust_424",12571.63,0.09,45,5455.96,13.99,0.39
"Ord_1098","Prod_17","SHP_1514","Cust_424",5236.14,0.05,13,567.59,12.06,0.56
"Ord_1101","Prod_3","SHP_1518","Cust_424",363.16,0.08,26,3.92,7.27,0.38
"Ord_1096","Prod_14","SHP_1512","Cust_423",2222.61,0.02,3,196.08,24.49,0.41
"Ord_3882","Prod_3","SHP_5380","Cust_1333",89.51,0.02,20,-61.99,5.26,0.38
"Ord_3882","Prod_12","SHP_5379","Cust_1333",174.81,0.07,49,74.82,0.5,0.37
"Ord_3857","Prod_6","SHP_5347","Cust_1333",296.82,0.07,45,-120.37,6.65,0.36
"Ord_3812","Prod_16","SHP_5287","Cust_1333",569.32,0.05,42,84.38,3.14,0.6
"Ord_3935","Prod_17","SHP_5465","Cust_1333",3451.85,0.05,39,1264.75,14,0.36
"Ord_3821","Prod_2","SHP_5298","Cust_1338",339.35,0.03,8,27.88,5.33,0.57
"Ord_3883","Prod_6","SHP_5382","Cust_1338",221.23,0.02,33,-45.29,5.2,0.37
"Ord_3904","Prod_3","SHP_5418","Cust_1338",270.25,0.02,14,100.9,1.49,0.35
"Ord_3888","Prod_12","SHP_5390","Cust_1338",11.76,0.1,3,-2.83,0.5,0.39
"Ord_3898","Prod_5","SHP_5405","Cust_1338",461.05,0.04,45,-38.39,6.22,0.55
"Ord_3883","Prod_12","SHP_5381","Cust_1338",175.99,0.1,48,77.3,0.5,0.38
"Ord_3888","Prod_1","SHP_5391","Cust_1338",1192.93,0.07,3,-434.81,19.99,0.58
"Ord_3870","Prod_2","SHP_5363","Cust_1338",560.03,0.04,26,-139.87,13.99,0.52
"Ord_3888","Prod_6","SHP_5391","Cust_1338",100.13,0.08,22,19.77,1.52,0.36
"Ord_3821","Prod_12","SHP_5299","Cust_1338",33.67,0.09,11,4.08,0.99,0.37
"Ord_4122","Prod_12","SHP_5743","Cust_1408",6.13,0.08,2,-2.83,0.49,0.38
"Ord_4157","Prod_13","SHP_5793","Cust_1408",115.99,0.05,42,-53.35,2.4,0.58
"Ord_4124","Prod_13","SHP_5746","Cust_1408",48.57,0.04,16,4.21,0.7,0.58
"Ord_4235","Prod_6","SHP_5910","Cust_1408",144.03,0.02,23,-37.04,5.2,0.36
"Ord_4160","Prod_15","SHP_5797","Cust_1408",2951.7,0.02,30,-1111.45,74.35,0.57
"Ord_4121","Prod_13","SHP_5742","Cust_1408",271.11,0.08,41,64.79,1.5,0.48
"Ord_4158","Prod_1","SHP_5795","Cust_1408",947.66,0.08,45,-2175.09,53.03,0.78
"Ord_4158","Prod_15","SHP_5794","Cust_1408",255.83,0.07,1,-132.74,28.16,0.59
"Ord_4235","Prod_2","SHP_5909","Cust_1408",630.38,0.02,40,-186.77,13.32,0.43
"Ord_1507","Prod_8","SHP_2083","Cust_540",1575.14,0,37,160.68,7.12,0.67
"Ord_1636","Prod_15","SHP_2257","Cust_540",742.84,0.01,9,-320.7,59.81,0.6
"Ord_1603","Prod_15","SHP_2216","Cust_540",825.96,0.01,8,-276.95,58.2,0.58
"Ord_1438","Prod_3","SHP_1989","Cust_540",2478.88,0.02,6,593.59,19.99,0.38
"Ord_1678","Prod_1","SHP_2321","Cust_540",1610.26,0.06,25,122.42,6.88,0.73
"Ord_1393","Prod_15","SHP_1923","Cust_540",14521.39,0.03,44,5034.15,24.49,0.55
"Ord_1567","Prod_7","SHP_2163","Cust_540",66.41,0.04,36,0.37,0.79,0.5
"Ord_1431","Prod_5","SHP_1980","Cust_540",450.39,0.07,23,152.79,6.15,0.44
"Ord_1393","Prod_4","SHP_1924","Cust_540",3925.9715,0.06,39,671.95,8.8,0.59
"Ord_1507","Prod_17","SHP_2083","Cust_540",187.78,0.08,16,-21.82,5.99,0.36
"Ord_1636","Prod_8","SHP_2258","Cust_540",2070.68,0.03,14,-281.67,4,0.79
"Ord_1636","Prod_6","SHP_2258","Cust_540",764.13,0.09,15,276.98,4.86,0.36
"Ord_1431","Prod_4","SHP_1981","Cust_540",1193.1195,0.08,17,137.59,0.99,0.55
"Ord_3181","Prod_8","SHP_4414","Cust_1171",1291.2,0.04,25,-5.6,6.5,0.73
"Ord_3146","Prod_3","SHP_4367","Cust_1171",278.27,0.02,14,-51.91,12.79,0.39
"Ord_3184","Prod_6","SHP_4419","Cust_1171",52.59,0.03,9,-28.14,6.07,0.36
"Ord_3184","Prod_8","SHP_4418","Cust_1171",1967.83,0.04,42,659.6,1.99,0.55
"Ord_3156","Prod_17","SHP_4380","Cust_1171",3279.01,0.06,41,349.22,33.6,0.37
"Ord_3153","Prod_17","SHP_4376","Cust_1163",17131.36,0.08,43,4722.77,14.7,0.59
"Ord_3169","Prod_12","SHP_4397","Cust_1163",32.76,0.06,3,11.29,0.5,0.39
"Ord_3160","Prod_8","SHP_4385","Cust_1163",86.79,0.06,11,-45.6,2.83,0.77
"Ord_3141","Prod_16","SHP_4358","Cust_1163",67.03,0.04,20,-30.4,1.92,0.84
"Ord_3141","Prod_1","SHP_4359","Cust_1163",140.82,0.08,15,-43.26,6.5,0.59
"Ord_3174","Prod_11","SHP_4405","Cust_1163",6181.48,0.03,47,-194.83,51.94,0.63
"Ord_3160","Prod_17","SHP_4386","Cust_1163",753.8,0.06,8,-32.3,13.99,0.38
"Ord_3167","Prod_6","SHP_4394","Cust_1163",27,0.02,2,-4.9,8.09,0.36
"Ord_3128","Prod_3","SHP_4341","Cust_1163",1337.81,0.02,22,407.12,10.29,0.39
"Ord_3193","Prod_3","SHP_4429","Cust_1163",122.05,0,25,-67.6,5.41,0.35
"Ord_3133","Prod_15","SHP_4347","Cust_1163",1386.6,0.09,5,-556.18,57,0.78
"Ord_1967","Prod_3","SHP_2691","Cust_734",162.25,0.03,21,-42.72,6.05,0.39
"Ord_833","Prod_6","SHP_1141","Cust_235",130.16,0.1,23,-49.53,5.14,0.36
"Ord_690","Prod_7","SHP_945","Cust_235",79.37,0.07,25,6.14,1.35,0.4
"Ord_844","Prod_4","SHP_1159","Cust_279",3419.1505,0,34,858.58,5.92,0.58
"Ord_1065","Prod_17","SHP_1472","Cust_407",7190.06,0.08,15,1908.45,28.14,0.38
"Ord_1065","Prod_15","SHP_1471","Cust_407",9843.11,0.07,35,-384.6,57,0.78
"Ord_1069","Prod_13","SHP_1477","Cust_402",252.99,0.08,37,28.76,2.35,0.47
"Ord_1055","Prod_3","SHP_1456","Cust_402",321.71,0.1,6,-2.73,16.11,0.39
"Ord_1050","Prod_5","SHP_1449","Cust_402",690.88,0.08,32,119.25,7.58,0.51
"Ord_1053","Prod_13","SHP_1453","Cust_402",88.7,0.06,33,-89.13,4.28,0.44
"Ord_1053","Prod_8","SHP_1452","Cust_402",230.72,0.08,11,-68.76,5.99,0.65
"Ord_1053","Prod_1","SHP_1453","Cust_402",142.15,0.09,10,-58.18,9.37,0.56
"Ord_1053","Prod_16","SHP_1454","Cust_402",262.78,0.04,23,19.36,3.37,0.57
"Ord_1053","Prod_6","SHP_1453","Cust_402",293.47,0.06,45,-205.38,8.4,0.37
"Ord_1109","Prod_13","SHP_1531","Cust_429",3.63,0.03,1,-1.56,0.7,0.56
"Ord_1109","Prod_6","SHP_1530","Cust_429",614.35,0.02,31,78.89,9.03,0.37
"Ord_1109","Prod_13","SHP_1532","Cust_429",172.99,0.05,31,61.51,1,0.38
"Ord_1114","Prod_17","SHP_1539","Cust_429",642.1,0,42,41.56,7.51,0.39
"Ord_1138","Prod_13","SHP_1570","Cust_411",350.42,0.03,28,-37.3,5.81,0.6
"Ord_1077","Prod_1","SHP_1490","Cust_411",523.58,0.01,3,-179.36,19.99,0.66
"Ord_1077","Prod_8","SHP_1489","Cust_411",1307.35,0.05,43,-154.24,8.65,0.74
"Ord_1108","Prod_15","SHP_1529","Cust_411",1168.28,0.02,22,126.07,14.19,0.56
"Ord_1129","Prod_3","SHP_1557","Cust_411",480.73,0.1,12,148.2,2.99,0.36
"Ord_1075","Prod_10","SHP_1486","Cust_411",1209.37,0.09,8,-407.85,66.27,0.65
"Ord_1104","Prod_2","SHP_1525","Cust_411",772.56,0.04,34,143.87,4.5,0.55
"Ord_1129","Prod_6","SHP_1558","Cust_411",159,0.1,25,-98.15,7.37,0.37
"Ord_1113","Prod_4","SHP_1538","Cust_411",1375.3765,0.03,45,592.22,3.3,0.39
"Ord_1074","Prod_2","SHP_1485","Cust_411",1339.25,0.03,24,142.51,13.22,0.56
"Ord_1138","Prod_2","SHP_1569","Cust_411",170.45,0.09,4,-30.27,4.62,0.56
"Ord_5121","Prod_4","SHP_7157","Cust_1737",1219.2485,0.01,46,132.79,8.59,0.56
"Ord_5135","Prod_16","SHP_7176","Cust_1740",20.19,0.04,6,-13.44,1.92,0.84
"Ord_5143","Prod_4","SHP_7186","Cust_1740",162.1545,0.08,9,-73.74,4.81,0.58
"Ord_5143","Prod_3","SHP_7185","Cust_1740",91.15,0.03,21,-71.54,5.34,0.38
"Ord_5143","Prod_12","SHP_7185","Cust_1740",171.48,0.1,46,66.13,0.5,0.39
"Ord_5135","Prod_5","SHP_7176","Cust_1740",329.03,0.1,49,-197.25,7.98,0.42
"Ord_3278","Prod_6","SHP_4552","Cust_1225",257.91,0,36,90.86,1.6,0.38
"Ord_1712","Prod_13","SHP_2370","Cust_1225",426.7,0.06,22,104.77,4.1,0.44
"Ord_1716","Prod_17","SHP_2375","Cust_591",14535.8,0.05,6,-3971.06,29.7,0.57
"Ord_1734","Prod_6","SHP_2397","Cust_591",214.64,0.08,34,-76.88,5.86,0.36
"Ord_1784","Prod_6","SHP_2471","Cust_591",315.42,0.1,10,-41.26,17.08,0.4
"Ord_1712","Prod_6","SHP_2370","Cust_591",217.14,0,31,-62.97,6.22,0.37
"Ord_1758","Prod_4","SHP_2437","Cust_591",3130.2015,0.07,34,692.78,2.5,0.57
"Ord_4860","Prod_8","SHP_6782","Cust_1672",155.39,0.1,5,-127.7,5.5,0.75
"Ord_4842","Prod_3","SHP_6753","Cust_1672",45.91,0.01,7,-35.54,7.46,0.36
"Ord_4842","Prod_13","SHP_6755","Cust_1672",330.24,0.03,15,8.48,5.53,0.59
"Ord_4842","Prod_1","SHP_6756","Cust_1672",520.65,0.09,15,30.63,8.22,0.57
"Ord_2241","Prod_10","SHP_6745","Cust_1672",3116.47,0.1,33,-1578.26,57.38,0.78
"Ord_4842","Prod_14","SHP_6754","Cust_1672",22319.58,0.02,41,-734.31,49,0.35
"Ord_2241","Prod_6","SHP_6746","Cust_1672",12.41,0.01,1,-9.08,5.66,0.37
"Ord_4860","Prod_8","SHP_6781","Cust_1672",316.52,0.03,2,-542.32,4,0.79
"Ord_4185","Prod_1","SHP_5835","Cust_1412",551.67,0.08,33,25.44,4.96,0.58
"Ord_4201","Prod_8","SHP_5856","Cust_1412",716.99,0.05,25,174.06,1.99,0.5
"Ord_4134","Prod_1","SHP_5756","Cust_1412",7890.89,0.01,47,-771.09,35,0.85
"Ord_2241","Prod_1","SHP_3044","Cust_871",1382.8,0.01,11,141.31,19.99,0.59
"Ord_3436","Prod_5","SHP_4763","Cust_1249",951.33,0,44,-60.66,14.39,0.47
"Ord_4194","Prod_6","SHP_5845","Cust_1402",298.97,0.09,46,-225.86,8.73,0.37
"Ord_4113","Prod_8","SHP_5729","Cust_1402",293.18,0.08,31,64.22,1.99,0.41
"Ord_4194","Prod_1","SHP_5846","Cust_1402",159.05,0.05,6,-153.46,35,0.84
"Ord_4150","Prod_6","SHP_5784","Cust_1402",19.98,0.02,3,-9.61,4.75,0.36
"Ord_3675","Prod_4","SHP_5094","Cust_1290",924.1115,0.06,9,-287.99,8.08,0.57
"Ord_3670","Prod_4","SHP_5087","Cust_1290",1108.366,0.05,20,178.31,2.5,0.55
"Ord_3686","Prod_16","SHP_5111","Cust_1290",803.33,0.09,1,-745.2,24.49,0.83
"Ord_3663","Prod_3","SHP_5078","Cust_1290",251.3,0.1,38,-112.72,6.05,0.39
"Ord_3655","Prod_5","SHP_5066","Cust_1290",381.69,0.04,8,256.18,6.77,0.44
"Ord_3686","Prod_8","SHP_5111","Cust_1290",672.93,0,31,27.85,4,0.68
"Ord_3691","Prod_1","SHP_5116","Cust_1290",380.28,0.08,30,-20.58,4.51,0.59
"Ord_3673","Prod_3","SHP_5090","Cust_1290",768.41,0.1,12,60.38,19.99,0.4
"Ord_3675","Prod_7","SHP_5093","Cust_1290",125.21,0.01,45,37.99,0.8,0.39
"Ord_3673","Prod_11","SHP_5091","Cust_1290",5238.192,0.08,47,-503.77,46.2,0.69
"Ord_572","Prod_3","SHP_777","Cust_196",21.64,0.08,3,-13.33,5.01,0.39
"Ord_524","Prod_6","SHP_709","Cust_196",247.21,0.02,46,-63.72,4.75,0.36
"Ord_585","Prod_9","SHP_796","Cust_196",184.09,0.07,17,4.79,5.25,0.36
"Ord_553","Prod_15","SHP_751","Cust_196",1244.19,0.08,5,-131.31,43.32,0.55
"Ord_524","Prod_4","SHP_710","Cust_196",1541.781,0.07,27,14.35,13.99,0.6
"Ord_4700","Prod_3","SHP_6557","Cust_1631",202.42,0.09,38,0.86,2.99,0.38
"Ord_4548","Prod_4","SHP_6329","Cust_1553",31.1185,0.05,4,-46.9,5.03,0.6
"Ord_4548","Prod_4","SHP_6330","Cust_1553",4829.4535,0.05,47,1235.15,8.99,0.55
"Ord_790","Prod_5","SHP_1086","Cust_251",690.97,0.03,50,-16.94,8.78,0.43
"Ord_790","Prod_15","SHP_1085","Cust_251",173.62,0.09,5,-88.64,19.19,0.58
"Ord_783","Prod_6","SHP_1076","Cust_251",246,0.1,44,-207.36,7.96,0.36
"Ord_726","Prod_4","SHP_991","Cust_251",677.518,0.09,39,168.22,0.99,0.57
"Ord_765","Prod_5","SHP_1046","Cust_251",36.41,0.01,14,-31.45,4.57,0.41
"Ord_765","Prod_13","SHP_1045","Cust_251",1081.22,0.08,25,130.8,8.99,0.58
"Ord_790","Prod_3","SHP_1084","Cust_251",16.47,0.1,8,-6.82,1.49,0.38
"Ord_820","Prod_6","SHP_1127","Cust_251",843.55,0.08,29,168.76,8.74,0.4
"Ord_744","Prod_8","SHP_1014","Cust_250",264.63,0.02,9,-66.78,4,0.75
"Ord_723","Prod_17","SHP_988","Cust_250",4729.85,0.03,45,2014.82,14,0.37
"Ord_968","Prod_12","SHP_1338","Cust_250",298.12,0.09,50,137.67,0.5,0.39
"Ord_779","Prod_5","SHP_1069","Cust_250",507.74,0.05,8,-118.54,52.2,0.72
"Ord_779","Prod_17","SHP_1070","Cust_250",12600.99,0.05,30,2963.48,14.7,0.56
"Ord_782","Prod_11","SHP_1075","Cust_250",2097.94,0.07,7,-404.05,54.12,0.76
"Ord_748","Prod_1","SHP_1022","Cust_250",206.68,0,2,-156.47,35,0.81
"Ord_782","Prod_5","SHP_1073","Cust_250",668.39,0.07,22,344.61,3.92,0.44
"Ord_721","Prod_8","SHP_986","Cust_250",686.27,0.06,17,-345.36,19.99,0.77
"Ord_782","Prod_17","SHP_1074","Cust_250",4657.35,0.05,16,322.66,18.06,0.6
"Ord_984","Prod_2","SHP_1358","Cust_361",154.85,0.05,38,-136.55,5.13,0.59
"Ord_999","Prod_15","SHP_1383","Cust_361",5661.08,0,33,1055.47,30,0.62
"Ord_984","Prod_4","SHP_1358","Cust_361",4941.7725,0.1,32,704.89,8.99,0.6
"Ord_1002","Prod_15","SHP_1386","Cust_375",1756.46,0.01,15,-101.19,30,0.69
"Ord_2923","Prod_7","SHP_4040","Cust_1072",92.25,0.07,48,-104.8,2.58,0.82
"Ord_820","Prod_4","SHP_4037","Cust_1072",1836.187,0.06,39,-139.84,5,0.83
"Ord_820","Prod_11","SHP_4036","Cust_1072",7227.42,0.09,48,-385,60,0.55
"Ord_2949","Prod_10","SHP_4068","Cust_1072",1357.44,0.09,20,-102.3,26.85,NA
"Ord_2933","Prod_15","SHP_4052","Cust_1072",16699.56,0.02,45,3083.98,58.92,0.64
"Ord_744","Prod_2","SHP_3956","Cust_1061",368.99,0.09,48,-305.91,9.23,0.58
"Ord_2032","Prod_3","SHP_6414","Cust_1566",68.5,0.01,11,-53.85,7.57,0.36
"Ord_2032","Prod_13","SHP_6415","Cust_1566",145.19,0.05,44,-116.87,3.97,0.56
"Ord_2032","Prod_13","SHP_2778","Cust_715",64.11,0.09,24,-4.09,0.97,0.59
"Ord_1972","Prod_1","SHP_2696","Cust_715",1769.9,0.05,18,-468.89,35,NA
"Ord_1932","Prod_13","SHP_2648","Cust_715",336.48,0.09,14,5.56,5.37,0.56
"Ord_1932","Prod_4","SHP_2648","Cust_715",462.366,0.1,27,-120.05,3.3,0.81
"Ord_1972","Prod_6","SHP_2696","Cust_920",802.46,0.08,42,192.88,5.97,0.38
"Ord_4377","Prod_13","SHP_6100","Cust_1494",79.58,0.06,2,-38.28,4.27,0.46
"Ord_3682","Prod_8","SHP_5107","Cust_1297",86.3,0,16,-68.67,4.93,0.66
"Ord_3682","Prod_1","SHP_5106","Cust_1297",364.69,0.06,22,-22.4,6.25,0.58
"Ord_4703","Prod_5","SHP_6561","Cust_1632",181.15,0.06,35,-46.68,3.96,0.54
"Ord_4761","Prod_3","SHP_6640","Cust_1632",783.48,0.01,34,-73.4,15.1,0.38
"Ord_1936","Prod_2","SHP_2653","Cust_700",2869.44,0.08,50,840.55,3.99,0.57
"Ord_2043","Prod_5","SHP_2794","Cust_700",873.82,0.1,20,244.45,4.8,0.68
"Ord_1911","Prod_13","SHP_2618","Cust_700",87.32,0.08,31,-1.18,0.96,0.58
"Ord_1926","Prod_5","SHP_2638","Cust_700",742.05,0.05,50,-337.98,13.56,0.58
"Ord_2974","Prod_4","SHP_4103","Cust_1082",1942.1735,0,19,400.82,2.5,0.55
"Ord_1936","Prod_4","SHP_3147","Cust_906",2172.702,0.01,21,481.74,2.5,0.57
"Ord_2043","Prod_1","SHP_3160","Cust_906",130.43,0.03,9,-8.7,4.51,0.59
"Ord_3695","Prod_4","SHP_5122","Cust_1295",927.9875,0,5,-615.91,8.99,0.56
"Ord_3695","Prod_7","SHP_5121","Cust_1295",43.46,0,27,6.81,0.7,0.37
"Ord_3683","Prod_1","SHP_5108","Cust_1295",12723.95,0.08,47,11.54,35,0.8
"Ord_3677","Prod_5","SHP_5096","Cust_1295",169.4,0.1,19,-59.64,7.29,0.45
"Ord_958","Prod_5","SHP_1326","Cust_347",284.58,0.03,37,33.81,4,0.42
"Ord_958","Prod_6","SHP_1327","Cust_347",1010.26,0.01,9,271.5,19.99,0.37
"Ord_1030","Prod_1","SHP_1423","Cust_374",834.81,0.03,22,1.98,12.9,0.57
"Ord_1001","Prod_5","SHP_1385","Cust_374",1981.26,0.07,49,100.8,8.66,0.76
"Ord_1070","Prod_17","SHP_1478","Cust_400",17304.85,0.05,36,7434.48,28.14,0.38
"Ord_1070","Prod_6","SHP_1479","Cust_400",794.32,0.08,20,67.61,17.48,0.36
"Ord_1043","Prod_9","SHP_1440","Cust_400",260.39,0.09,15,-48.57,12.39,0.35
"Ord_1100","Prod_2","SHP_1517","Cust_426",1553.66,0.03,28,547.48,0.99,0.57
"Ord_1100","Prod_4","SHP_1517","Cust_426",3276.9965,0,30,653.06,8.99,0.59
"Ord_3896","Prod_4","SHP_5403","Cust_1344",2762.857,0.03,27,722.24,4.23,0.56
"Ord_3859","Prod_5","SHP_5349","Cust_1344",1713.8,0.05,18,1125.29,8.99,0.35
"Ord_3843","Prod_2","SHP_5329","Cust_1344",2510.71,0.01,50,3.6,19.99,0.57
"Ord_3836","Prod_2","SHP_5320","Cust_1344",236.31,0.04,18,-2.24,4.98,0.58
"Ord_3896","Prod_13","SHP_5403","Cust_1344",423.15,0.05,25,-47.28,7.78,0.57
"Ord_3836","Prod_5","SHP_5319","Cust_1344",180.27,0.01,34,-59.71,5.32,0.41
"Ord_3836","Prod_1","SHP_5319","Cust_1344",626.96,0,39,-35.92,7.69,0.57
"Ord_3896","Prod_5","SHP_5402","Cust_1344",5294.48,0.03,47,1521.31,5.81,0.65
"Ord_3837","Prod_13","SHP_5321","Cust_1344",263.63,0.03,22,48.86,2.36,0.55
"Ord_3859","Prod_13","SHP_5350","Cust_1344",116.69,0.02,16,11.69,2.35,0.47
"Ord_3862","Prod_3","SHP_5353","Cust_1344",149.64,0.05,9,13.77,5.08,0.36
"Ord_2558","Prod_9","SHP_3500","Cust_944",1287.94,0.06,37,140.35,14.72,0.4
"Ord_2353","Prod_5","SHP_3232","Cust_944",389.52,0.05,18,116.37,6.68,0.53
"Ord_2360","Prod_8","SHP_3241","Cust_944",5618.4,0.1,32,1314.12,19.99,0.48
"Ord_2479","Prod_8","SHP_3396","Cust_944",1393.39,0.08,15,84.15,7.18,0.46
"Ord_2568","Prod_13","SHP_3517","Cust_944",1206.15,0.03,45,304.2,4.08,0.57
"Ord_2468","Prod_4","SHP_3381","Cust_944",5163.0105,0.07,48,1448.33,8.08,0.57
"Ord_2353","Prod_5","SHP_3231","Cust_944",510.56,0.05,50,-29.4,5.16,0.57
"Ord_2558","Prod_9","SHP_3501","Cust_944",585.36,0.07,39,269.26,1.39,0.38
"Ord_2479","Prod_5","SHP_3396","Cust_944",601.52,0,42,171.98,4.95,0.37
"Ord_2485","Prod_5","SHP_3404","Cust_944",115.17,0.04,4,40.93,15.68,0.62
"Ord_2360","Prod_8","SHP_3241","Cust_944",670.39,0.03,25,-82.26,4,0.75
"Ord_2468","Prod_9","SHP_3381","Cust_944",230.41,0.06,23,94.39,1.39,0.37
"Ord_2485","Prod_5","SHP_3403","Cust_944",96.52,0.1,9,16.78,5.16,0.57
"Ord_2568","Prod_1","SHP_3518","Cust_944",941.99,0.1,44,-2111.36,53.03,0.78
"Ord_2360","Prod_1","SHP_3242","Cust_944",5450.6,0.1,42,10.86,19.99,0.73
"Ord_2361","Prod_6","SHP_3243","Cust_944",441.58,0.07,15,117.39,5.09,0.4
"Ord_2397","Prod_1","SHP_3288","Cust_944",310.46,0,31,-182.52,9.45,0.6
"Ord_977","Prod_17","SHP_1347","Cust_336",4610.35,0.08,33,751.58,17.85,0.56
"Ord_945","Prod_12","SHP_1307","Cust_336",239.75,0.09,41,105.91,0.5,0.39
"Ord_945","Prod_6","SHP_1308","Cust_336",150.2,0,30,62.46,0.8,0.36
"Ord_945","Prod_15","SHP_1306","Cust_336",6244.18,0.09,42,470.3,30,0.62
"Ord_951","Prod_17","SHP_1316","Cust_336",2017.5,0.03,5,-663.51,12.06,0.56
"Ord_977","Prod_1","SHP_1349","Cust_336",181.49,0.1,14,-29.54,5.5,0.57
